id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.17,2014-04-30,0.2190248746039931,4.427832581603224,32.452903271426734,71.50475903392724,27.052491234634935,,,3.3111858147799555,15.907395968193187,31.558350761236408,,,,,0.0,,1.4142135623730951,90.0157983848933,
AS14.17,2014-05-01,0.1906957107952317,5.760329487980788,49.78946832863766,,,189.08541884505408,,,9.852221695299663,,,,,,,,,97.71225972288912,
AS14.17,2014-05-02,0.3201439035486175,10.097822252142445,35.314669511721284,,,,,0.5542078430817565,121.57930928739479,30.417856646128836,,,,,0.0,0.0,0.0,62.21872744547363,
AS14.17,2014-05-03,0.2870236871199959,13.786105960949644,41.08180618516251,109.8836866896083,,,,2.9931020307812206,91.12843372876387,25.553539846760955,,,,0.0,1.7320508075688772,0.0,0.28867513459481275,89.7829911506756,0.0
AS14.17,2014-05-04,0.027461916593797465,14.17398033737054,21.189309389034758,,,,,1.378683037056258,33.66745472262493,,,,,,,,,49.03813453259767,
AS14.17,2014-05-05,0.26353638854738354,4.109917030792714,26.5581092007815,,,,,1.4707537749965718,174.17590365795914,64.582852474683,,19.601018987117314,,,0.0,0.0,0.7071067811865476,111.5318152742351,
AS14.19,2014-02-17,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-02-18,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-02-19,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-02-20,,,,,,,,,,,,,,,,,,,0.0
AS14.19,2014-02-21,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-02-22,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-02-23,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.19,2014-02-27,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-02,,,,,,,,,,,,,,,,,,,0.0
AS14.19,2014-03-03,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-04,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-05,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-06,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-07,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-08,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-09,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-10,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.19,2014-03-11,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-12,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.19,2014-03-13,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-14,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-15,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-16,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.19,2014-03-17,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-18,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-19,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-20,,,,,,,,,,,,,,0.0,,,,,
AS14.19,2014-03-21,0.16464000737700818,4.850352400625795,54.26737031021831,,,,,11.67986813210378,,,,,,0.0,0.5773502691896258,0.5773502691896258,1.5275252316519465,285.3645769488252,
AS14.19,2014-03-22,0.16227359546729814,14.124340600805771,61.788304175195364,,,,,55.1447334734437,29.04158261011269,,,,,0.0,0.5477225575051661,0.894427190999916,1.6733200530681511,97.77488515904008,
AS14.19,2014-03-23,0.07593104593366806,28.02923356730674,45.758696002812165,,,,,11.022207864773996,,,,,,0.0,1.3038404810405297,0.8366600265340756,0.7071067811865475,86.41134338982616,
AS14.19,2014-03-24,0.21845587727902085,15.35482472664076,34.95856790156293,4.4282173124934445,,,,4.147584923783961,,,,,,0.0,1.3416407864998738,0.8944271909999159,0.7071067811865475,60.13640615347051,
AS14.19,2014-03-25,0.19133519789479875,17.839676925695343,65.10207789272167,,,,,4.87140550755607,,,,,,0.0,0.9574271077563381,0.9574271077563381,1.2909944487358056,88.5806746031648,
AS14.19,2014-03-26,0.19252723132831004,19.684003129676718,83.74839091918383,,,,,1.321201082348936,45.71117987648098,,,,,0.0,0.5477225575051661,0.894427190999916,1.5811388300841898,111.29998135619876,
AS14.19,2014-03-27,0.1745828472549579,18.862464433575294,29.263485956694275,,,,,1.6670612466253294,29.649148534309106,,11.344652540640332,,,0.0,0.7071067811865476,0.894427190999916,1.6733200530681511,55.241002103225966,
AS14.19,2014-03-28,0.19731380438587479,23.560159122733687,47.76253201559801,306.10665319841274,,,,4.248972930799473,4.290581196061904,,0.0275771644662753,,,0.0,1.51657508881031,0.4472135954999579,0.8944271909999159,81.01518584608736,
AS14.19,2014-03-29,0.19604573338034634,9.270099192500016,62.37158447172755,28.094345718192717,,,,18.346788423772338,,,,,,0.0,1.3038404810405297,0.4472135954999579,1.140175425099138,76.44291721449653,0.0
AS14.19,2014-03-30,0.13108294476181162,10.090829830764154,39.697911902758236,,,,,2.3759180962314335,,,,,,0.0,0.5477225575051661,0.4472135954999579,0.7071067811865476,36.59296818934413,
AS14.19,2014-03-31,0.18264731382014038,16.25506274530961,54.71806463905814,,,,,2.047429803436494,,121.50719150047594,,,,0.0,0.5477225575051662,0.7071067811865476,1.0954451150103321,122.37670999634986,
AS14.19,2014-04-01,0.1780291893106056,11.412417422865563,52.50816232921782,,,,,4.125103913842657,,,1.0247152449989867,,,,1.224744871391589,0.4472135954999579,0.5477225575051661,69.79143809473806,
AS14.19,2014-04-02,0.13842247697822302,22.902038170761138,37.22317303645484,,,,,0.8345018274395811,12.83337156401232,,,,,0.0,1.3038404810405297,0.0,0.5477225575051662,43.937226729656516,
AS14.19,2014-04-03,0.16784513445998653,25.04127998915139,59.33348340236291,,,,,1.8707000561287215,,,,,,0.0,1.0,0.5477225575051661,0.8944271909999159,74.46802717186603,
AS14.19,2014-04-04,0.21092797455956305,21.181731850174067,31.359752791370273,,,,,35.14880244996502,41.56230033576101,,,,,0.0,1.3038404810405297,0.5477225575051661,0.7071067811865475,56.76090416863236,
AS14.19,2014-04-05,0.21235854406131388,22.2018357839774,35.509066899504234,,,77.2020504978117,,7.052926612407079,,,,,,0.0,1.140175425099138,0.8366600265340756,0.7071067811865475,52.91604500860948,
AS14.19,2014-04-06,0.1455436391584226,18.031484173258924,35.55736463268375,,,,,1.646467218015591,,,,,,0.0,0.5,0.816496580927726,1.2583057392117916,51.75701622289077,
AS14.19,2014-04-07,0.24321099820996372,7.45871046252821,51.51753421184198,,,,,4.042312741488466,107.68735914829249,,,,,0.0,0.7071067811865476,0.5477225575051661,0.547722557505166,55.9123802685289,
AS14.19,2014-04-08,0.1635339715315084,21.355619700973698,32.976063007048396,,,,,0.8438746944896505,,,,13.37882935835568,,0.0,0.8944271909999159,0.7071067811865476,1.4832396974191326,58.94730305754789,0.0
AS14.19,2014-04-09,0.15680082778152152,14.434584532252737,55.79198451895822,,,,,6.762222282652354,,,,,,0.0,1.140175425099138,0.4472135954999579,0.8366600265340756,71.02426091374608,
AS14.19,2014-04-10,0.1676307723714912,20.445060587007877,25.35242545719779,,,,,1.3992065310977746,6.0409079781105754,,,,,0.0,0.5773502691896257,0.5,0.5,35.68681877657744,
AS14.19,2014-04-11,0.17349309700395438,23.888306864963653,45.39824974706084,,,,,1.3824486608912463,6.299424947300084,,,,,0.0,0.5477225575051661,0.0,0.44721359549995787,63.88793219245064,
AS14.19,2014-04-12,0.1237788456174836,8.669837601343772,25.15880839513449,,,,,3.046290334160551,100.6345126937076,,,,,0.0,0.8366600265340756,0.4472135954999579,0.8366600265340756,48.605526764451234,
AS14.19,2014-04-13,0.190294864554185,9.760986277373718,39.66470518731346,,,,,3.1629868320939947,19.382238468935075,,,,,0.0,0.5477225575051661,0.0,0.8366600265340756,44.44439765300271,
AS14.19,2014-04-14,0.19315279837557678,19.040646165483242,36.00046543523159,,,,,8.663694090859856,47.71485848768705,,7.825047199005681,,,0.0,1.140175425099138,0.4472135954999579,0.7071067811865476,92.96280131005017,
AS14.19,2014-04-15,0.21061684926847551,21.40422848930688,63.01099684333292,,,,,20.197789670442376,10.739537792661284,,3.0058982573156623,,,0.0,1.0,0.0,0.5477225575051662,74.37778477620573,
AS14.19,2014-04-16,0.18216398543468315,11.587488291003927,21.482427189182854,,,,,8.253025251385093,39.514879729033716,,,,,0.0,1.140175425099138,0.0,0.8366600265340756,48.52344326360026,
AS14.19,2014-04-17,0.15979501068626942,12.206423121589731,44.18291872109086,,,,,3.156211732441282,65.00220507413576,,,,,,1.0954451150103324,0.0,0.8366600265340756,61.559729847759485,
AS14.19,2014-04-18,0.15168098289389678,6.086936137472339,67.71173904692002,,,,,1.8493305545521062,,,,,,0.0,1.0,0.7071067811865476,1.0954451150103321,122.63041093794808,
AS14.19,2014-04-19,0.17390450254147619,16.940847546968108,61.51821611765779,,,,,3.996929734183477,34.56679008669211,,1.3063617416320796,,,0.0,0.5477225575051661,0.4472135954999579,0.44721359549995804,36.61490101113655,
AS14.19,2014-04-20,0.20059275992713327,25.762741119543147,26.57772488706188,,,,,1.8198918374452917,25.639096051408156,,,,,0.0,1.0954451150103324,0.4472135954999579,0.547722557505166,43.461126489356985,
AS14.19,2014-04-21,0.2106174791010531,17.372739284987585,37.38077247426957,,,,,3.0083426832726357,10.593317149887246,,,,,0.0,1.3038404810405297,0.0,0.5477225575051661,56.27209339256779,
AS14.19,2014-04-22,0.18491426966011795,6.898885357928102,41.342197021645575,,,,,3.4555074880543954,5.946125321024889,,,,,0.0,0.5477225575051662,0.4472135954999579,0.8366600265340755,59.489323909143046,
AS14.19,2014-04-23,0.1536755018121054,13.404083417362331,47.37445593393249,,,,,3.412640424461192,32.65155416668555,,,,,0.0,0.0,0.0,0.0,55.32587901651963,
AS14.19,2014-04-24,0.17694047521590606,10.673797590531146,58.24638785773835,,,,,31.797486259136893,,,,,,0.0,0.5477225575051661,0.4472135954999579,0.5477225575051662,61.648938067195346,
AS14.19,2014-04-25,0.12465843970474877,10.788915147342383,58.441339399821445,,,,,3.6301215314825663,23.094247952682938,,,,,0.0,1.2583057392117916,0.5,0.9574271077563381,102.69708600114049,
AS14.19,2014-04-26,0.25279557502805383,29.2000958803082,25.429676092509723,,,,,22.60047518674478,,,,,,0.0,0.816496580927726,0.5773502691896257,0.5,46.578768526690965,
AS14.19,2014-04-27,0.08527928250180561,16.323495173976326,50.44947667781438,,,,,6.572069587783339,30.439981711856888,29.09876959443915,,,,0.0,0.5477225575051662,0.408248290463863,0.5163977794943222,84.06454946544983,
AS14.19,2014-04-28,0.15690041236684674,13.561125078029745,37.521924242104454,,,,,5.212660980727597,39.0169781917345,6.1757002494801,,,,0.0,0.7071067811865476,0.5477225575051661,0.5477225575051661,49.910712700402506,
AS14.19,2014-04-29,0.05591009148960231,11.70160166305384,38.93013967183589,,,,,1.7846432976928472,39.013698471747645,,,,,0.0,0.894427190999916,0.894427190999916,0.8366600265340755,52.66849733776799,
AS14.19,2014-04-30,0.10992711751141004,12.417005946179962,41.05239709447077,,,,,3.402177053005913,111.9426323152474,,,,,0.0,0.5477225575051661,0.4472135954999579,1.0,59.71947759467032,
AS14.19,2014-05-01,0.2435855699416531,18.306648705298546,53.17552422136369,,,,,2.317819600400342,47.11608435862311,,0.7219560235914649,,,0.0,1.0954451150103324,0.4472135954999579,0.8366600265340755,99.00393719774452,
AS14.19,2014-05-02,0.24945599456510742,7.27065206248833,38.364615622309586,,,,,2.991050367345892,,,0.6979143930311225,,,0.0,1.140175425099138,0.4472135954999579,1.3038404810405297,35.36625440010705,
AS14.19,2014-05-03,0.22739609818915496,20.08151945219043,44.20530317915816,,,,,7.022079656341132,,,,,,0.0,0.894427190999916,0.0,0.8944271909999159,101.01041144412419,0.0
AS14.19,2014-05-04,0.13071095077160852,22.77586031131722,46.28085060146744,,,,,8.252693481524684,91.82823721145711,,,,,,0.5477225575051662,0.4472135954999579,0.5477225575051662,63.2931792964151,
AS14.19,2014-05-05,0.0,,,,,,,,,,,,,,0.9574271077563382,0.0,0.0,,
AS14.20,2014-02-17,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.20,2014-02-18,,,,,,,,,,,,,,,,,,,
AS14.20,2014-02-19,,,,,,,,,,,,,,,,,,,
AS14.20,2014-02-21,,,,,,,,,,,,,,,,,,,0.0
AS14.20,2014-02-25,,,,,,,,,,,,,,,,,,,
AS14.20,2014-02-26,,,,,,,,,,,,,,,,,,,
AS14.20,2014-02-27,,,,,,,,,,,,,,0.0,,,,,
AS14.20,2014-02-28,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-01,,,,,,,,,,,,,,0.0,,,,,
AS14.20,2014-03-03,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-04,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.20,2014-03-05,,,,,,,,,,,,,,0.0,,,,,
AS14.20,2014-03-06,,,,,,,,,,,,,,,,,,,0.0
AS14.20,2014-03-08,,,,,,,,,,,,,,0.0,,,,,
AS14.20,2014-03-10,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-12,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-13,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-15,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-17,,,,,,,,,,,,,,,,,,,
AS14.20,2014-03-20,,19.952743758094787,,,,2.791657572124491,,,,,,,,,,,,93.21857804606768,
AS14.20,2014-03-21,,,,,,,,,,,,,,,0.9574271077563381,0.5,0.8164965809277259,,
AS14.20,2014-03-22,0.014834092395923336,15.404321228148937,18.366226102796894,,,,,18.81568353794249,,,33.67542984630387,,,,0.0,1.0,1.0,21.547049678223015,
AS14.20,2014-03-23,0.10137373752284518,19.321756088237255,42.54551756726749,,,,,18.576001017441836,,,,,,,0.4472135954999579,0.4472135954999579,0.8944271909999159,42.65127767966959,
AS14.20,2014-03-24,0.07190060479368007,4.344841991756815,15.016958449255517,45.49030055407416,,,,,43.29593289559656,,,,,,1.0954451150103321,0.8944271909999159,0.8366600265340755,21.61927494127451,
AS14.20,2014-03-25,0.10412115728653627,15.972604006216203,12.154686365760327,103.00702048404274,,63.83590937970049,,11.659743159845823,53.26360335402164,,41.89165996114262,12.68171107934572,,,0.5,0.5773502691896257,0.8164965809277259,29.272554186326182,
AS14.20,2014-03-26,0.0674978881682151,11.460131574911594,9.825108204905186,93.68834937884932,,,,8.476231742559392,43.850119999632184,,,,,,0.5477225575051661,0.5477225575051662,0.44721359549995787,95.52416653233158,
AS14.20,2014-03-27,0.08363611660042569,14.384863893815256,10.514356028782741,9.496434688871398,,55.24842901235593,,,18.08202192900273,,,,,,0.5,0.5,0.0,138.44756924598204,
AS14.20,2014-03-28,0.04575209250137056,32.69361108412132,13.95390324524926,,,,,,,,,,,,0.5773502691896257,0.0,1.5,28.022926508239532,
AS14.20,2014-03-29,0.19241288452804636,13.867497213508525,1.7306578229101208,,,,,18.41537377728573,,,,,,0.0,0.0,0.0,0.5477225575051661,139.17165514341556,
AS14.20,2014-03-30,0.31474885270287767,7.540872915872097,83.08647962140277,,,,,,50.114268418000755,,220.35789591072066,,,,0.0,0.0,0.5773502691896257,102.4556530892707,0.0
AS14.20,2014-03-31,0.01767766952966369,,0.07067000778265094,,,,,,,,,,,,0.25,0.25,0.0,0.07176111985368956,0.0
AS14.20,2014-04-01,0.0,14.808230211608677,,,,,,,,,,,,,0.0,0.0,0.5,,0.0
AS14.20,2014-04-02,0.10754580802172295,13.573881934158814,24.232244105451873,31.07221182450111,,,,,55.35925005121848,61.81103217064087,,,,,0.0,0.5,0.5773502691896257,116.11182998802353,
AS14.20,2014-04-03,0.126846160619848,13.321137576548532,,,,,,,,,,,,,0.5773502691896258,0.5773502691896258,0.5773502691896257,9.522686625511824,
AS14.20,2014-04-04,0.021989522383403567,12.447304157990937,23.593969482145013,,7.873429012235665,,,5.04901142139066,47.09672592972891,,,,,,0.5,0.5773502691896257,0.0,87.09077398229917,
AS14.20,2014-04-05,0.19482838012557765,6.671557696339607,16.497793960210906,16.589432193417593,,148.46296123388262,,5.224147241971372,,,,,,0.0,0.5477225575051662,0.4472135954999579,0.0,67.660971463733,
AS14.20,2014-04-06,0.10891734717524605,4.191333213415792,40.108713370070085,,,217.517359601481,,,114.23788452318843,,,,,0.0,0.8944271909999159,0.4472135954999579,0.7071067811865476,92.76286601660368,
AS14.20,2014-04-07,0.03606384753838963,3.181984322835239,62.59122045029273,,,,,,149.21673456642412,,,,,,0.5477225575051661,0.0,0.44721359549995804,51.87766565669566,
AS14.20,2014-04-08,0.00824744021139117,11.092739168783636,,,,,,,,,,,,,0.5773502691896257,0.5,0.5,257.527401387961,0.0
AS14.20,2014-04-09,0.1333564328146384,8.403682837729786,23.63751154632323,38.393129641856866,,,,22.75681753892666,75.47050677287959,,,,,,0.5,0.0,0.5,79.05604669735902,0.0
AS14.20,2014-04-10,0.03289427056681061,9.866223058721328,55.38718469965066,13.500126053732483,,,,,44.55039811089555,,,,,,0.5773502691896257,0.5773502691896257,0.0,133.01121280328303,
AS14.20,2014-04-11,0.092719819998618,7.573886482146696,3.6856950719825377,,,,,,,,,,,0.0,0.5773502691896257,0.5,0.5773502691896258,19.25980811054016,
AS14.20,2014-04-12,0.08083112768876695,9.981955672612457,60.27016764397989,,6.744384478957288,,,11.53156578098183,49.32351652440582,,,,,0.0,1.0,0.5477225575051661,0.44721359549995804,72.04153091998674,
AS14.20,2014-04-13,0.0,1.7104913036902585,,,,,,,,,,,,,0.0,0.5477225575051661,0.44721359549995804,,
AS14.20,2014-04-14,0.007071067811865475,,,,,,,,,,,,,,0.7071067811865476,0.8366600265340756,0.4472135954999579,,0.0
AS14.20,2014-04-15,0.17940038827753121,6.216762720683066,27.28216122951546,,,,,,16.45330941009876,,,,,,0.7071067811865476,0.5477225575051661,0.44721359549995787,30.009914505703666,
AS14.20,2014-04-16,0.008018753738744808,,,,,,,0.5246732316404179,,,,,,,0.8944271909999159,0.5477225575051662,0.44721359549995787,0.5317443655385397,
AS14.20,2014-04-17,0.028169300710797856,19.001119154154832,29.920527462411943,33.55504519442643,,226.21689433041908,,,33.82467684644846,,10.6546849789189,,,,0.5477225575051661,0.5477225575051662,1.51657508881031,117.73831218062308,
AS14.20,2014-04-18,0.013386845349457912,18.80940630021763,,,,,,,0.4263382850898257,,,,,,0.816496580927726,0.5773502691896257,0.5,16.27360859132208,
AS14.20,2014-04-19,0.05679214188806015,15.238455736658333,31.327086220373882,,,,,,,,,,,,0.816496580927726,0.0,0.5773502691896258,48.35638288521807,
AS14.20,2014-04-20,0.23190281100434007,16.32271465424252,10.761263281007581,,,,,10.841884692711801,1.1554029600100566,,,,,,0.8944271909999159,0.5477225575051661,0.5477225575051663,16.621582790060817,
AS14.20,2014-04-21,0.14701260488066695,25.858680154511628,18.061763590340046,,,,,,45.04954285561619,,,,,,1.0954451150103321,0.4472135954999579,0.8944271909999159,31.79687172990204,
AS14.20,2014-04-22,,,,,,,,,,,,,,,0.7071067811865476,1.0,0.8944271909999161,,0.0
AS14.20,2014-04-23,0.10590220855949042,0.09192388155425142,11.121297708735066,,,,,,14.207189447600117,,,,,,1.1547005383792517,0.5773502691896258,1.0,23.57292165321845,
AS14.20,2014-04-24,0.09528547527985552,47.618334281953615,18.536223405184074,,,,,76.97119592001376,17.953723861639403,,,,,,1.3038404810405297,0.5477225575051661,1.0,65.88710657080732,
AS14.20,2014-04-25,0.08120100440614726,11.461750744687015,29.707572153658436,,,,,13.07714044939999,,,,,,0.0,0.5773502691896257,0.5,0.8164965809277259,31.089819096913885,
AS14.20,2014-04-26,0.11234042180074974,10.442973162501533,43.397077531381136,,,,,,50.680075436058154,,,,,,0.5773502691896257,0.5,0.816496580927726,145.92599226564576,
AS14.20,2014-04-27,0.032961553395851564,6.4546191252426395,14.745990708760905,,,,,12.759741866511252,243.60081457909783,,,,,,1.0,0.7071067811865476,0.4472135954999579,19.47938952605604,
AS14.20,2014-04-28,0.11765090359534192,10.597585369570934,47.91122310094196,33.01778107034941,,87.01302960668211,,21.191990232160826,42.97226626579266,,,,,,0.7071067811865476,0.4472135954999579,0.44721359549995804,120.52907736458795,
AS14.20,2014-04-29,0.006014065304058621,25.589221204770315,14.909346481318353,,,,,,36.237808322248185,,,,,,0.9574271077563381,0.5,0.5,177.3452138460987,
AS14.20,2014-04-30,,,,,,,,,,,,,,,0.8366600265340756,0.5477225575051661,0.7071067811865475,,
AS14.20,2014-05-01,,,,,,,,,,,,,,,0.8366600265340756,0.5477225575051661,0.7071067811865475,,
AS14.20,2014-05-02,,,,,,,,,,,,,,,1.0954451150103321,0.8366600265340756,0.8366600265340756,,
AS14.20,2014-05-03,,,,,,,,,,,,,,,0.0,1.0,0.5,,
AS14.20,2014-05-04,,,,,,,,,,,,,,,0.0,0.5773502691896258,0.5773502691896257,,
AS14.20,2014-05-05,,,,,,,,,,,,,,,1.4142135623730951,0.0,0.0,,
AS14.23,2014-02-17,,,,,,,,,,,,,,,,,,,
AS14.23,2014-02-18,,,,,,,,,,,,,,,,,,,
AS14.23,2014-02-19,,,,,,,,,,,,,,,,,,,
AS14.23,2014-02-21,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.23,2014-02-22,,,,,,,,,,,,,,0.0,,,,,0.0
AS14.23,2014-02-23,,,,,,,,,,,,,,,,,,,0.0
AS14.23,2014-02-24,,,,,,,,,,,,,,0.0,,,,,
AS14.23,2014-02-28,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-01,,,,,,,,,,,,,,0.0,,,,,
AS14.23,2014-03-07,,,,,,,,,,,,,,0.0,,,,,
AS14.23,2014-03-08,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-10,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-12,,,,,,,,,,,,,,0.0,,,,,
AS14.23,2014-03-13,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-15,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-16,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-17,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-19,,,,,,,,,,,,,,,,,,,
AS14.23,2014-03-20,,,,,,,,,,,,,,0.0,,,,,
AS14.23,2014-03-22,0.1055592980949265,31.217117991509614,44.7255173910425,51.87279325871998,,,,12.40483401875926,155.20482310505506,,71.17245199450247,,,,0.0,0.0,0.0,113.93831076940153,
AS14.23,2014-03-23,0.16753751978815173,23.045595525053745,46.70439801516501,63.069741545867785,,,,3.8484048210481525,137.23121543423144,,62.16029047309867,5.037428709172964,,,0.5477225575051661,0.0,0.0,178.93382649753556,
AS14.23,2014-03-24,0.2209801924965056,19.568958258996844,30.786300273841867,73.62031606347337,,,,29.997305896379018,76.57453616465799,,25.887312096855478,,,,0.447213595499958,1.0954451150103321,1.0954451150103321,77.2141069918467,
AS14.23,2014-03-25,0.26404477232733115,21.570931723399998,45.809459014279014,161.3689419406577,,,,18.51153397659596,,31.172742783827452,41.64508073140212,,,,0.5477225575051661,0.894427190999916,0.8366600265340755,123.50419573264793,
AS14.23,2014-03-26,0.2520761730728889,10.057652575740873,35.6097025640977,77.26747673396184,,25.320684884102167,,17.142677605905092,23.2685891045561,,15.524344803673142,,,,0.9574271077563382,0.5,0.0,70.54344476294624,
AS14.23,2014-03-27,0.28467164968902287,24.35581582476389,26.848723415357636,153.2261833779623,,95.98126252466452,,7.074366640280323,,,,,,,0.5,0.5,0.0,140.52165314302047,
AS14.23,2014-03-28,0.3254077158066902,12.190653975395499,35.8391155937928,161.7659589828554,,24.429661006994483,,2.202784207921118,,,,,,,0.5477225575051661,0.4472135954999579,0.0,87.89612901172471,
AS14.23,2014-03-29,0.20036169025901066,13.418786879444134,32.19598598471782,60.317624387038265,,54.08182563710152,,6.80383889577766,20.557462148815937,5.170686825751488,9.168763000899666,,,,0.9574271077563381,0.5773502691896257,0.5,51.398046256170254,
AS14.23,2014-03-30,0.33460072794524226,9.692387395918749,19.475240825609053,86.91839124188232,,63.31621113051388,,17.218581433096684,40.109027959633565,,27.05838312571129,,,,0.7071067811865476,0.4472135954999579,0.0,73.64114096980632,
AS14.23,2014-03-31,0.21552864169510264,16.56623035634649,47.0986742890274,145.04464813162883,,50.65628807926709,,6.9444134347244155,22.308240160410357,,,,,,0.5,0.5773502691896257,0.5773502691896257,111.96268978583271,
AS14.23,2014-04-01,0.29110424675733765,12.498731321711208,46.99638570956238,126.41199112711666,,29.09071702107049,,3.736721664775154,20.052316503676987,39.12690317756654,85.48654710154366,,,,1.4142135623730951,0.0,0.7071067811865476,71.61170898061414,
AS14.23,2014-04-02,0.29536430566499516,14.328255709255451,32.92748469902555,145.510175761599,,25.50728736655468,,22.19294203870531,1.1257139956489828,22.85384614375034,10.690604079439726,5.680895880052723,,0.0,0.7071067811865476,0.0,0.0,103.26400187565677,
AS14.23,2014-04-03,0.28658540180162373,21.634025161359897,38.28397355910935,94.81465351387651,,35.4685309604005,,13.51256700260909,10.144860989683396,5.344988213270445,14.676528249782598,,,,0.7071067811865476,0.0,0.0,95.89664802976021,
AS14.23,2014-04-04,0.38261208896438087,17.590458885688314,66.55807508050648,133.98712099223897,,48.5154572928395,,,,,,,,,,,,165.04466490868438,
AS14.23,2014-04-05,0.3091770216264094,19.15254442653838,39.78910869787557,15.355337699281458,,60.80623833475539,,14.01918297942909,,,3.9831324984238217,,,,0.5,0.816496580927726,1.7320508075688774,67.44454497258542,
AS14.23,2014-04-06,0.22990117460708465,12.575308917560575,41.19878414776951,130.7322045767086,,9.760025221961946,,6.893650302996229,12.529313630221107,25.249341357746342,6.53524477990942,,,0.0,0.7071067811865476,0.894427190999916,0.7071067811865476,71.62722172791281,
AS14.23,2014-04-07,0.2686985528608751,19.620104556690237,34.610369254619584,111.8414812501689,,,,0.9476325764767692,16.891581063080093,111.90276803368182,11.424485606217319,,,0.0,0.9574271077563382,1.5,1.5,90.36033351292949,
AS14.23,2014-04-08,0.25676751423817146,19.436991963794735,38.107403293504284,98.56314714091786,,14.126881219858825,,7.7976708232559515,266.5738134643323,7.6091760723484345,31.67063754226197,4.374995114282986,,,0.4472135954999579,0.5477225575051661,1.140175425099138,99.07521738158243,
AS14.23,2014-04-09,0.3034585538679079,13.040262141061518,41.17916670640776,72.56010569767068,,,,11.170778573070521,15.856443863615828,,,,,,0.894427190999916,0.4472135954999579,0.44721359549995787,89.86322708301317,
AS14.23,2014-04-10,0.2696586033494465,28.001204364567595,41.04178009741683,129.26501542751691,,129.25025906754914,,15.392803034948745,51.36094665886177,,,,,,0.7071067811865476,0.8366600265340756,1.224744871391589,101.13487901203318,
AS14.23,2014-04-11,0.30372204278947473,10.144120161619206,35.22577912165154,,,232.97664817466148,,8.660489947564635,2.6410438277317545,27.31128656854062,,,,0.0,0.5477225575051661,0.7071067811865476,0.0,73.30760568956222,
AS14.23,2014-04-12,0.2591485996119763,7.352142213574434,30.634269723178715,45.114835078307195,,101.34685714169927,,6.646942615155231,19.3646858113275,19.269324568685157,29.719744920254612,,,,0.9574271077563381,0.0,0.4999999999999999,86.82821877872688,
AS14.23,2014-04-13,0.4086540832338464,23.571805712425487,42.28813643591635,177.68099328563451,,10.47649407005989,,9.29125570575601,,,41.85262145115087,,,,1.140175425099138,0.0,0.44721359549995787,142.09535064782463,
AS14.23,2014-04-14,0.2723473681691272,28.87647812761975,34.06032216767728,1.11074854640163,,216.36302129444834,,,8.34596081946231,20.89113227424497,137.8730944093154,,,,,,,115.11638031866865,
